localidad,YEAR,latitud,longitud,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,ONI,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,WD10M,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,BIMESTRE
USME,2022.0,4.53286,-74.11451,33.1,8.365,8.809999999999999,8.545000000000002,17.145,1.295,0.04,2.335,0.16999999999999998,85.66,12.045,26.27,0.77,0.72,0.725,-1.0,6.325,193.845,82.35,12.865,80.675,18.495,14.66,16.58,25.205,11.89,9.22,36.67,18.68,93.19999999999999,93.39999999999999,1.62,5.0,0.1,2.1550000000000002,1.0350000000000001,3.645,0.05,1.665,5.0
USME,2022.0,4.53286,-74.11451,32.815,8.145,7.985,11.04,16.895,1.25,0.04,2.21,0.16,75.075,11.2,24.365000000000002,0.8200000000000001,0.76,0.755,-0.875,4.125,124.97,82.285,13.125,84.605,17.990000000000002,14.985,16.485,24.75,12.52,8.370000000000001,34.144999999999996,18.17,30.1,204.4,1.5350000000000001,5.58,0.09,2.21,0.955,4.0,0.06,1.73,6.0
ANTONIO NARINO,2023.0,4.60971,-74.08207,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
ANTONIO NARINO,2023.0,4.60971,-74.08207,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
ANTONIO NARINO,2023.0,4.60971,-74.08207,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
ANTONIO NARINO,2023.0,4.60971,-74.08207,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
ANTONIO NARINO,2023.0,4.60971,-74.08207,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
ANTONIO NARINO,2023.0,4.60971,-74.08207,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
BARRIOS UNIDOS,2023.0,4.6989,-74.07075,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
BARRIOS UNIDOS,2023.0,4.6989,-74.07075,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
BARRIOS UNIDOS,2023.0,4.6989,-74.07075,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
BARRIOS UNIDOS,2023.0,4.6989,-74.07075,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
BARRIOS UNIDOS,2023.0,4.6989,-74.07075,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
BARRIOS UNIDOS,2023.0,4.6989,-74.07075,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
BOSA,2023.0,4.58734,-74.21668,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
BOSA,2023.0,4.58734,-74.21668,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
BOSA,2023.0,4.58734,-74.21668,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
BOSA,2023.0,4.58734,-74.21668,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
BOSA,2023.0,4.58734,-74.21668,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
BOSA,2023.0,4.58734,-74.21668,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
CHAPINERO,2023.0,4.6704,-74.04338,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.86,0.855,0.8400000000000001,-0.555,4.84,147.465,79.545,11.445,87.16,14.76,12.305,13.530000000000001,21.174999999999997,7.53,8.18,35.345,15.155000000000001,91.19999999999999,95.80000000000001,2.1100000000000003,5.0600000000000005,0.32,2.8049999999999997,1.26,3.375,0.135,1.99,1.0
CHAPINERO,2023.0,4.6704,-74.04338,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.865,0.865,0.85,0.0050000000000000044,7.890000000000001,239.255,79.525,12.55,89.175,15.79,13.75,14.775,21.18,11.39,6.62,37.394999999999996,16.06,106.15,108.0,1.75,5.43,0.05500000000000001,2.7800000000000002,1.045,3.545,0.02,1.8399999999999999,2.0
CHAPINERO,2023.0,4.6704,-74.04338,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.955,0.96,0.925,0.625,11.825,361.28999999999996,79.68,12.305,89.955,15.315,13.42,14.370000000000001,21.005,10.425,7.195,35.545,15.530000000000001,108.2,109.6,2.3600000000000003,6.05,0.185,3.575,1.525,3.915,0.11,2.42,3.0
CHAPINERO,2023.0,4.6704,-74.04338,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.935,0.9450000000000001,0.91,1.195,8.145,252.60000000000002,79.71000000000001,11.934999999999999,88.975,15.06,12.945,14.004999999999999,20.82,9.76,7.67,35.88,15.28,104.85,107.25,2.5199999999999996,6.300000000000001,0.31,3.7649999999999997,1.67,4.1850000000000005,0.185,2.58,4.0
CHAPINERO,2023.0,4.6704,-74.04338,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.895,0.9,0.88,1.67,8.325,254.375,79.59,12.31,86.34,16.02,13.375,14.7,22.535,10.475000000000001,8.25,36.69,16.115000000000002,108.65,111.7,1.8599999999999999,5.01,0.03,3.425,1.1949999999999998,3.335,0.08,2.3,5.0
CHAPINERO,2023.0,4.6704,-74.04338,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.915,0.9199999999999999,0.895,1.935,7.79,237.45499999999998,79.52,13.045,90.05,16.189999999999998,14.27,15.225,21.814999999999998,11.055,6.845,34.16,16.33,101.35,104.05,1.875,5.585,0.135,2.8200000000000003,1.145,3.705,0.015,1.955,6.0
CIUDAD BOLIVAR,2023.0,4.53904,-74.14732,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
CIUDAD BOLIVAR,2023.0,4.53904,-74.14732,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
CIUDAD BOLIVAR,2023.0,4.53904,-74.14732,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
CIUDAD BOLIVAR,2023.0,4.53904,-74.14732,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
CIUDAD BOLIVAR,2023.0,4.53904,-74.14732,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
CIUDAD BOLIVAR,2023.0,4.53904,-74.14732,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
ENGATIVA,2023.0,4.70179,-74.10088,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
ENGATIVA,2023.0,4.70179,-74.10088,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
ENGATIVA,2023.0,4.70179,-74.10088,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
ENGATIVA,2023.0,4.70179,-74.10088,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
ENGATIVA,2023.0,4.70179,-74.10088,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
ENGATIVA,2023.0,4.70179,-74.10088,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
FONTIBON,2023.0,4.71049,-74.145,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
FONTIBON,2023.0,4.71049,-74.145,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
FONTIBON,2023.0,4.71049,-74.145,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
FONTIBON,2023.0,4.71049,-74.145,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
FONTIBON,2023.0,4.71049,-74.145,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
FONTIBON,2023.0,4.71049,-74.145,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
KENNEDY,2023.0,4.62598,-74.1004,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
KENNEDY,2023.0,4.62598,-74.1004,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
KENNEDY,2023.0,4.62598,-74.1004,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
KENNEDY,2023.0,4.62598,-74.1004,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
KENNEDY,2023.0,4.62598,-74.1004,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
KENNEDY,2023.0,4.62598,-74.1004,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
LA CANDELARIA,2023.0,4.59806,-74.07606,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
LA CANDELARIA,2023.0,4.59806,-74.07606,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
LA CANDELARIA,2023.0,4.59806,-74.07606,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
LA CANDELARIA,2023.0,4.59806,-74.07606,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
LA CANDELARIA,2023.0,4.59806,-74.07606,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
LA CANDELARIA,2023.0,4.59806,-74.07606,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
LOS MARTIRES,2023.0,4.60055,-74.07481,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
LOS MARTIRES,2023.0,4.60055,-74.07481,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
